SYMBOL	GO
ephb4a	GO:0016021
epha2a	GO:0005886
epha2a	GO:0005887
epha2a	GO:0016020
epha2a	GO:0016021
epha2a	GO:0043005
epha2a	GO:0043235
ephb4b	GO:0005886
ephb4b	GO:0005887
ephb4b	GO:0016020
ephb4b	GO:0016021
ebf2	GO:0005634
nkx2.7	GO:0005634
tap2c	GO:0005765
tap2c	GO:0016020
tap2c	GO:0016021
nkx2.5	GO:0005634
nkx2.2a	GO:0005634
nkx2.3	GO:0005634
clns1a	GO:0005634
clns1a	GO:0005681
clns1a	GO:0005737
clns1a	GO:0005829
clns1a	GO:0005886
clns1a	GO:0034709
clns1a	GO:0034715
etv4	GO:0005634
lef1	GO:0005634
lef1	GO:1990907
cpeb1b	GO:0005634
cpeb1b	GO:0005737
cpeb1b	GO:0032991
cpeb1b	GO:0043005
cpeb1b	GO:0045202
cpeb1b	GO:1990124
ppm1ab	GO:0005634
ppm1ab	GO:0005737
ppm1ab	GO:0005829
ppm1ab	GO:0016020
ppm1aa	GO:0005634
ppm1aa	GO:0005737
ppm1aa	GO:0005829
ppm1aa	GO:0016020
fgfr1a	GO:0005634
fgfr1a	GO:0005737
fgfr1a	GO:0005829
fgfr1a	GO:0005886
fgfr1a	GO:0005887
fgfr1a	GO:0016020
fgfr1a	GO:0016021
fgfr1a	GO:0031410
fgfr1a	GO:0043235
cse1l	GO:0005634
cse1l	GO:0005635
cse1l	GO:0005737
cse1l	GO:0005829
cse1l	GO:0005886
cse1l	GO:0009925
cse1l	GO:0016020
cse1l	GO:0016324
cse1l	GO:0016328
fabp2	GO:0005634
fabp2	GO:0005737
fabp2	GO:0005829
tyro3	GO:0005886
tyro3	GO:0005887
tyro3	GO:0016020
tyro3	GO:0016021
tyro3	GO:0043235
igf2a	GO:0005576
igf2a	GO:0005615
snap25b	GO:0005737
snap25b	GO:0005886
snap25b	GO:0016020
snap25b	GO:0030054
snap25b	GO:0031201
snap25b	GO:0043005
snap25b	GO:0045202
snap25b	GO:0070032
snap25a	GO:0005737
snap25a	GO:0005886
snap25a	GO:0016020
snap25a	GO:0030054
snap25a	GO:0031201
snap25a	GO:0043005
snap25a	GO:0045202
snap25a	GO:0070032
npy8br	GO:0005886
npy8br	GO:0016020
npy8br	GO:0016021
npy8br	GO:0043005
npy8ar	GO:0005886
npy8ar	GO:0016020
npy8ar	GO:0016021
npy8ar	GO:0043005
pou2f1a	GO:0005634
raf1a	GO:0005739
raf1a	GO:0005829
raf1a	GO:0005886
npy4r	GO:0005886
npy4r	GO:0016020
npy4r	GO:0016021
npy4r	GO:0043005
notch1a	GO:0005634
notch1a	GO:0005886
notch1a	GO:0016020
notch1a	GO:0016021
gbp	GO:0005737
pdx1	GO:0005634
rack1	GO:0005634
rack1	GO:0005737
rack1	GO:0005829
rack1	GO:0005840
tpt1	GO:0005737
melk	GO:0005886
melk	GO:0005938
melk	GO:0016020
chrna1	GO:0005886
chrna1	GO:0005887
chrna1	GO:0005892
chrna1	GO:0016020
chrna1	GO:0016021
chrna1	GO:0030054
chrna1	GO:0043005
chrna1	GO:0045202
chrna1	GO:0045211
cntn2	GO:0005886
cntn2	GO:0030424
pbx4	GO:0005634
pbx4	GO:0005667
smarcb1b	GO:0000228
smarcb1b	GO:0005634
smarcb1b	GO:0016514
smarcb1b	GO:0035060
smarcb1b	GO:0071564
smarcb1b	GO:0071565
elavl3	GO:1990904
rrm2	GO:0005737
rrm2	GO:0005829
rrm2	GO:0016020
rrm2	GO:0016021
elavl1a	GO:0005737
elavl1a	GO:1990904
elavl4	GO:0005737
elavl4	GO:0030424
elavl4	GO:0030425
elavl4	GO:0030426
elavl4	GO:0032991
elavl4	GO:0042995
elavl4	GO:0043204
elavl4	GO:1990904
eif4e1b	GO:0005634
eif4e1b	GO:0005737
eif4e1b	GO:0005845
eif4e1b	GO:0016281
tgfbr2b	GO:0005886
tgfbr2b	GO:0016020
tgfbr2b	GO:0016021
tgfbr2b	GO:0043235
tgfbr2b	GO:0045121
rrm1	GO:0005737
rrm1	GO:0005971
ctnna1	GO:0005737
ctnna1	GO:0005829
ctnna1	GO:0005886
ctnna1	GO:0005902
ctnna1	GO:0005912
ctnna1	GO:0005938
ctnna1	GO:0015629
ctnna1	GO:0016020
ctnna1	GO:0016342
ctnna1	GO:0030054
bmpr1ba	GO:0005886
bmpr1ba	GO:0016020
bmpr1ba	GO:0016021
bmpr1ba	GO:0043235
cbfb	GO:0005634
cbfb	GO:0016513
cbfb	GO:0030018
tie1	GO:0005886
tie1	GO:0005887
tie1	GO:0016020
tie1	GO:0016021
tie1	GO:0043235
tek	GO:0005737
tek	GO:0005856
tek	GO:0005886
tek	GO:0005887
tek	GO:0005925
tek	GO:0016020
tek	GO:0016021
tek	GO:0030054
tek	GO:0043235
nr5a2	GO:0005634
nr5a2	GO:0090575
pparda	GO:0000785
pparda	GO:0005634
pcmt	GO:0005737
pcmt	GO:0016020
pcmt	GO:0016021
ppardb	GO:0005634
mhc1uba	GO:0005615
mhc1uba	GO:0009897
mhc1uba	GO:0016020
mhc1uba	GO:0016021
mhc2dab	GO:0016020
mhc2dab	GO:0016021
mhc2dab	GO:0042613
prtfdc1b	GO:0005737
prtfdc1b	GO:0005829
tal1	GO:0005634
stat3	GO:0005634
stat3	GO:0005737
stat1a	GO:0005634
stat1a	GO:0005737
robo1	GO:0016020
robo1	GO:0016021
robo3	GO:0005886
robo3	GO:0005887
robo3	GO:0016020
robo3	GO:0016021
robo3	GO:0030424
hic1l	GO:0005654
mhc2a	GO:0016020
mhc2a	GO:0016021
mhc2a	GO:0042613
igf2bp3	GO:0005634
igf2bp3	GO:0005737
igf2bp3	GO:0005829
blcap	GO:0016020
blcap	GO:0016021
celf3a	GO:0005634
celf3a	GO:0005737
celf3a	GO:1990904
pycard	GO:0005737
pycard	GO:0061702
pycard	GO:0072559
smx5	GO:0000932
smx5	GO:0005634
smx5	GO:0005681
smx5	GO:0005688
smx5	GO:0046540
smx5	GO:0071011
smx5	GO:0071013
smx5	GO:1990726
cdc25b	GO:0005634
cdc25b	GO:0005737
gpr173	GO:0005886
gpr173	GO:0016020
gpr173	GO:0016021
foxh1	GO:0000785
foxh1	GO:0005634
foxh1	GO:0005667
axin1	GO:0005634
axin1	GO:0005737
axin1	GO:0005886
axin1	GO:0016020
axin1	GO:0030877
caspa	GO:0005737
caspa	GO:0061702
actb1	GO:0005634
actb1	GO:0005737
actb1	GO:0005856
actb1	GO:0005884
actb1	GO:0005886
actb1	GO:0005925
actb1	GO:0015629
actb1	GO:0097433
actb2	GO:0005634
actb2	GO:0005737
actb2	GO:0005856
actb2	GO:0005884
actb2	GO:0005886
actb2	GO:0005925
actb2	GO:0097433
tbx20	GO:0005634
bcl7a	GO:0005575
slc7a6	GO:0005886
slc7a6	GO:0016020
slc7a6	GO:0016021
slc7a6	GO:0016323
copz2	GO:0000139
copz2	GO:0005737
copz2	GO:0005794
copz2	GO:0016020
copz2	GO:0030126
copz2	GO:0031410
copz1	GO:0000139
copz1	GO:0005737
copz1	GO:0005794
copz1	GO:0016020
copz1	GO:0030117
copz1	GO:0030126
copz1	GO:0031410
adgrl2a	GO:0005887
adgrl2a	GO:0016020
adgrl2a	GO:0016021
adgrl2a	GO:0030424
adgrl2a	GO:0043005
evla	GO:0005737
evla	GO:0005856
evla	GO:0030027
evla	GO:0042995
kif26ab	GO:0005871
kif26ab	GO:0005874
hey1	GO:0005634
noc2l	GO:0005634
noc2l	GO:0005654
noc2l	GO:0005730
noc2l	GO:0030690
noc2l	GO:0030691
hccsb	GO:0005739
hccsb	GO:0005743
hccsb	GO:0016020
casp8	GO:0005737
fzd9b	GO:0005886
fzd9b	GO:0016020
fzd9b	GO:0016021
coil	GO:0005634
coil	GO:0015030
ccnb1	GO:0000307
ccnb1	GO:0005634
ccnb1	GO:0005737
ccnb1	GO:0005759
ccnb1	GO:0005813
ccnb1	GO:0097125
psen2	GO:0000139
psen2	GO:0005634
psen2	GO:0005743
psen2	GO:0005765
psen2	GO:0005783
psen2	GO:0005789
psen2	GO:0005794
psen2	GO:0005887
psen2	GO:0005938
psen2	GO:0009986
psen2	GO:0016020
psen2	GO:0016021
psen2	GO:0016324
psen2	GO:0030018
psen2	GO:0030426
psen2	GO:0031594
psen2	GO:0035253
psen2	GO:0043025
psen2	GO:0043198
psen2	GO:0045121
psen2	GO:0048471
spon1a	GO:0005576
spon1a	GO:0031012
pvalb2	GO:0005634
pvalb2	GO:0005737
spon1b	GO:0005576
spon1b	GO:0031012
cd81a	GO:0005887
cd81a	GO:0016020
cd81a	GO:0016021
edn1	GO:0005576
edn1	GO:0005615
fbxw4	GO:0019005
actn3a	GO:0005575
actn3a	GO:0005886
actn3a	GO:0030018
actn3a	GO:0030054
actn3a	GO:0030864
actn3a	GO:0042995
stx1b	GO:0005886
stx1b	GO:0008021
stx1b	GO:0012505
stx1b	GO:0016020
stx1b	GO:0016021
stx1b	GO:0031201
stx1b	GO:0048787
dazl	GO:0005737
sptb	GO:0005737
sptb	GO:0005856
sptb	GO:0005886
sptb	GO:0008091
sptb	GO:0030054
sptb	GO:0030864
sptb	GO:0042995
hspe1	GO:0005759
tbr1b	GO:0005634
hoxc9a	GO:0005634
hoxb7a	GO:0005634
hoxc6b	GO:0005634
hoxc1a	GO:0005634
hoxa9a	GO:0005634
hoxa9b	GO:0005634
hoxa3a	GO:0005634
hoxa4a	GO:0005634
hoxa1a	GO:0005634
hoxb5b	GO:0005634
hoxb6b	GO:0005634
pim2	GO:0005737
hoxa5a	GO:0005634
hoxb10a	GO:0005634
pou4f1	GO:0005634
hoxc13a	GO:0005634
hoxa11a	GO:0005634
hoxc12b	GO:0005634
hoxc13b	GO:0005634
notch2	GO:0005634
notch2	GO:0005886
notch2	GO:0016020
notch2	GO:0016021
notch3	GO:0005634
notch3	GO:0005886
notch3	GO:0016020
notch3	GO:0016021
pcxb	GO:0005737
mespaa	GO:0005634
mespba	GO:0005634
tnnt2a	GO:0005737
tnnt2a	GO:0005861
tnnt2a	GO:0030016
tnnt2a	GO:0030017
fzd8b	GO:0005886
fzd8b	GO:0016020
fzd8b	GO:0016021
fzd8a	GO:0005886
fzd8a	GO:0016020
fzd8a	GO:0016021
dct	GO:0016020
dct	GO:0016021
dct	GO:0033162
dct	GO:0042470
fgd	GO:0005737
fgd	GO:0005856
gata6	GO:0005634
zic2a	GO:0005634
mxtx2	GO:0005634
axin2	GO:0005634
axin2	GO:0005737
axin2	GO:0005886
axin2	GO:0030877
baxa	GO:0005741
baxa	GO:0016020
baxa	GO:0016021
tnnc2.2	GO:0005861
appa	GO:0005769
appa	GO:0005794
appa	GO:0005798
appa	GO:0005886
appa	GO:0009986
appa	GO:0016020
appa	GO:0016021
appa	GO:0045121
tnnt3a	GO:0005861
prph2a	GO:0005887
prph2a	GO:0016020
prph2a	GO:0016021
trpc4apb	GO:0031464
trpc4apa	GO:0031464
smad3a	GO:0005634
smad3a	GO:0005667
smad3a	GO:0005737
smad3a	GO:0071144
plrdgb	GO:0005737
myf5	GO:0005634
myf5	GO:0005654
myf5	GO:0005730
arntl1a	GO:0005634
arntl1a	GO:0005667
arntl1a	GO:0005737
arntl1a	GO:0032991
arntl1a	GO:0034751
arntl2	GO:0005634
arntl2	GO:0005667
arntl2	GO:0005737
arntl2	GO:0034751
badb	GO:0005737
badb	GO:0005739
rplp0	GO:0005634
rplp0	GO:0005737
rplp0	GO:0005840
rplp0	GO:0022625
or42c2	GO:0016020
or42c2	GO:0016021
or42c4	GO:0016020
or42c4	GO:0016021
per3	GO:0005634
per3	GO:0005737
fth1a	GO:0005737
valopa	GO:0001750
valopa	GO:0005887
valopa	GO:0016020
valopa	GO:0016021
gabpa	GO:0005634
or30bt1	GO:0005886
or30bt1	GO:0016020
or30bt1	GO:0016021
nkx2.4b	GO:0005634
cd74a	GO:0005737
cd74a	GO:0009986
cd74a	GO:0016020
cd74a	GO:0016021
actc1b	GO:0005869
or42c1	GO:0016020
or42c1	GO:0016021
or42e1	GO:0016020
or42e1	GO:0016021
ctnnbip1	GO:0005634
ctnnbip1	GO:0005829
ctnnbip1	GO:0030877
bdnf	GO:0005615
bdnf	GO:0008021
bdnf	GO:0030424
bdnf	GO:0030425
adar	GO:0005730
adar	GO:0005737
nme6	GO:0005739
or30bt4	GO:0016020
or30bt4	GO:0016021
mcl1a	GO:0005741
mcl1a	GO:0016020
mcl1a	GO:0016021
hsf1	GO:0005634
dedd1	GO:0005634
dedd1	GO:0005730
runx1	GO:0005634
runx3	GO:0005634
fabp7a	GO:0005634
fabp7a	GO:0005829
fgfr3	GO:0005886
fgfr3	GO:0005887
fgfr3	GO:0016020
fgfr3	GO:0016021
fgfr3	GO:0043235
tradd	GO:0002947
tradd	GO:0005634
tradd	GO:0005737
tradd	GO:0005856
apaf1	GO:0005737
apaf1	GO:0043293
her7	GO:0005634
ngfb	GO:0005576
ngfb	GO:0005615
ngfb	GO:0008021
ngfb	GO:0030424
ngfb	GO:0030425
adarb1a	GO:0005730
adarb1a	GO:0005737
pbx2	GO:0005634
celf1	GO:0005634
celf1	GO:0005737
celf1	GO:0045495
celf1	GO:1990904
pbx1a	GO:0005634
pbx3b	GO:0005634
gart	GO:0005829
gart	GO:0016020
gart	GO:0016021
myhz1.1	GO:0005737
myhz1.1	GO:0016459
myhz1.1	GO:0016460
myhz1.1	GO:0032982
mylz3	GO:0016460
mylz3	GO:0043292
bmpr1aa	GO:0005886
bmpr1aa	GO:0016020
bmpr1aa	GO:0016021
bmpr1aa	GO:0043235
bmpr1aa	GO:0070724
hey2	GO:0005634
p2rx3a	GO:0005639
p2rx3a	GO:0005887
p2rx3a	GO:0016020
p2rx3a	GO:0016021
slc34a2a	GO:0005887
slc34a2a	GO:0005903
slc34a2a	GO:0016020
slc34a2a	GO:0016021
slc34a2a	GO:0016324
slc34a2a	GO:0031982
pdp2	GO:0005739
hand2	GO:0005634
cxcl14	GO:0005576
cxcl14	GO:0005615
cxcl14	GO:0016020
cxcl14	GO:0016021
scn8aa	GO:0001518
scn8aa	GO:0005886
scn8aa	GO:0005887
scn8aa	GO:0016020
scn8aa	GO:0016021
scn8aa	GO:0030424
slc40a1	GO:0016020
slc40a1	GO:0016021
slc40a1	GO:0016323
dnajc3b	GO:0005783
fech	GO:0005739
fech	GO:0005743
fech	GO:0016020
atoh7	GO:0005634
robo2	GO:0016020
robo2	GO:0016021
hmx3a	GO:0005634
wnt3a	GO:0005576
wnt3a	GO:0005615
fezf2	GO:0005634
cldn7b	GO:0005886
cldn7b	GO:0005923
cldn7b	GO:0016020
cldn7b	GO:0016021
cldn7b	GO:0030054
pax5	GO:0005634
pax8	GO:0005634
pax2b	GO:0005634
pax6b	GO:0005634
cyp19a1b	GO:0016020
cyp19a1b	GO:0016021
sox9a	GO:0005634
sox9a	GO:0005737
sox9b	GO:0005634
nitr1i	GO:0016020
nitr1i	GO:0016021
nitr1c	GO:0016020
nitr1c	GO:0016021
nitr1k	GO:0016020
nitr1k	GO:0016021
nitr2b	GO:0016020
nitr2b	GO:0016021
nitr3a	GO:0016020
nitr3a	GO:0016021
nitr4a	GO:0016020
nitr4a	GO:0016021
nos1	GO:0005634
nos1	GO:0005829
nos1	GO:0005886
nos1	GO:0012506
nos1	GO:0014069
nos1	GO:0042383
nos1	GO:0042995
nos1	GO:0043197
nitr3b	GO:0016020
nitr3b	GO:0016021
stard3	GO:0005768
stard3	GO:0005770
stard3	GO:0005789
stard3	GO:0016020
stard3	GO:0016021
stard3	GO:0031902
stard3	GO:0044232
stard3	GO:0140284
star	GO:0005739
star	GO:0005758
lima1a	GO:0005886
lima1a	GO:0015629
efna5a	GO:0005886
efna5a	GO:0016020
efna5a	GO:0031225
efna5a	GO:0031362
gch2	GO:0005737
plp1a	GO:0005886
plp1a	GO:0016020
plp1a	GO:0016021
plp1a	GO:0043209
aox5	GO:0005737
aox5	GO:0005777
atp1b1a	GO:0005886
atp1b1a	GO:0005890
atp1b1a	GO:0016020
atp1b1a	GO:0016021
atp1b2a	GO:0005890
atp1b2a	GO:0016020
atp1b2a	GO:0016021
epha4b	GO:0005886
epha4b	GO:0005887
epha4b	GO:0016020
epha4b	GO:0016021
epha4b	GO:0043005
epha4b	GO:0043235
epha4a	GO:0005768
epha4a	GO:0005769
epha4a	GO:0005886
epha4a	GO:0005887
epha4a	GO:0016020
epha4a	GO:0016021
epha4a	GO:0043005
epha4a	GO:0043235
atp1b3b	GO:0005890
atp1b3b	GO:0016020
atp1b3b	GO:0016021
atp1b1b	GO:0005886
atp1b1b	GO:0005890
atp1b1b	GO:0016020
atp1b1b	GO:0016021
csf1ra	GO:0005886
csf1ra	GO:0005887
csf1ra	GO:0016020
csf1ra	GO:0016021
csf1ra	GO:0043235
csf1ra	GO:1990682
supt5h	GO:0005634
supt5h	GO:0032044
lbx2	GO:0005634
arnt2	GO:0005634
arnt2	GO:0005667
arnt2	GO:0005737
arnt2	GO:0034751
psmb7	GO:0000502
psmb7	GO:0005634
psmb7	GO:0005737
psmb7	GO:0005839
psmb7	GO:0019774
psmb12	GO:0000502
psmb12	GO:0005634
psmb12	GO:0005737
psmb12	GO:0005839
psmb12	GO:0019774
psmb13a	GO:0000502
psmb13a	GO:0005634
psmb13a	GO:0005737
psmb13a	GO:0005839
psmb13a	GO:0019774
psmb9b	GO:0000502
psmb9b	GO:0005634
psmb9b	GO:0005737
psmb9b	GO:0005839
eomesa	GO:0005634
eomesa	GO:0005737
nrf1	GO:0005634
htatip2	GO:0005737
alas2	GO:0005739
alas2	GO:0005743
alas2	GO:0005759
alas1	GO:0005739
alas1	GO:0005759
atp1a2a	GO:0005886
atp1a2a	GO:0016020
atp1a2a	GO:0016021
atp1a3a	GO:0005886
atp1a3a	GO:0016020
atp1a3a	GO:0016021
atp1a3b	GO:0005886
atp1a3b	GO:0016020
atp1a3b	GO:0016021
atp1a1a.1	GO:0005886
atp1a1a.1	GO:0005887
atp1a1a.1	GO:0016020
atp1a1a.1	GO:0016021
atp1a1a.2	GO:0005886
atp1a1a.2	GO:0016020
atp1a1a.2	GO:0016021
atp1a1a.3	GO:0005886
atp1a1a.3	GO:0016020
atp1a1a.3	GO:0016021
atp1a1a.4	GO:0005886
atp1a1a.4	GO:0016020
atp1a1a.4	GO:0016021
atp1a1b	GO:0005886
atp1a1b	GO:0016020
atp1a1b	GO:0016021
s1pr1	GO:0005737
s1pr1	GO:0005886
s1pr1	GO:0016020
s1pr1	GO:0016021
s1pr1	GO:0031226
cmlc1	GO:0016460
mibp	GO:0005737
mhc2a1	GO:0016020
mhc2a1	GO:0016021
mhc2a1	GO:0042613
zp3b	GO:0005576
zp3b	GO:0005615
zp3b	GO:0005886
zp3b	GO:0016020
zp3b	GO:0016021
zp3b	GO:0031012
dcn	GO:0005576
dcn	GO:0005615
vox	GO:0005634
zbtb22b	GO:0005634
vent	GO:0005634
sox19b	GO:0005634
sox19b	GO:0005667
mhc1uda	GO:0016020
mhc1uda	GO:0016021
mhc1uea	GO:0016020
mhc1uea	GO:0016021
mhc1ufa	GO:0016020
mhc1ufa	GO:0016021
oprm1	GO:0005887
oprm1	GO:0016020
oprm1	GO:0016021
oprm1	GO:0030424
oprm1	GO:0043005
oprm1	GO:0043204
fgf8b	GO:0005576
fgf8b	GO:0005615
fgf8b	GO:0005737
ntrk2a	GO:0005886
ntrk2a	GO:0005887
ntrk2a	GO:0016020
ntrk2a	GO:0016021
ntrk2a	GO:0030424
ntrk2a	GO:0043235
prss1	GO:0005615
ctsd	GO:0005615
ctsd	GO:0005764
rpa2	GO:0000781
rpa2	GO:0005634
rpa2	GO:0005662
rpa2	GO:0035861
rgl2	GO:0005886
aspn	GO:0005576
aspn	GO:0005615
ctbp1	GO:0005634
ctbp2a	GO:0005634
mdkb	GO:0005576
six4b	GO:0005634
six4b	GO:0005667
six4a	GO:0005634
six4a	GO:0005667
cdk5	GO:0005634
cdk5	GO:0005737
six5	GO:0005634
six5	GO:0005667
mapk8b	GO:0005634
mapk8b	GO:0005737
mapk8b	GO:0016020
mapk8b	GO:0016021
mapk8b	GO:0030054
mapk8b	GO:0045202
mapk14a	GO:0005634
mapk14a	GO:0005737
klf17	GO:0005634
map2k6	GO:0005634
map2k6	GO:0005737
map2k6	GO:0005856
cpeb1a	GO:0005634
cpeb1a	GO:0005737
cpeb1a	GO:0043005
cpeb1a	GO:0045202
cpeb1a	GO:1990124
sst2	GO:0005576
sst2	GO:0005615
foxc1b	GO:0005634
gfra1a	GO:0005886
gfra1a	GO:0009897
gfra1a	GO:0016020
gfra1a	GO:0031225
gfra1a	GO:0043235
gfra1b	GO:0005886
gfra1b	GO:0009897
gfra1b	GO:0016020
gfra1b	GO:0031225
gfra1b	GO:0043235
agxtb	GO:0005739
agxtb	GO:0005777
gdnfa	GO:0005576
gdnfa	GO:0005615
eif4ea	GO:0005634
eif4ea	GO:0005737
eif4ea	GO:0005845
eif4ea	GO:0016281
gstp1.2	GO:0005829
slit2	GO:0005576
slit3	GO:0005576
or30bw1	GO:0005886
or30bw1	GO:0016020
or30bw1	GO:0016021
or30bx1	GO:0005886
or30bx1	GO:0005887
or30bx1	GO:0016020
or30bx1	GO:0016021
or70a2	GO:0016020
or70a2	GO:0016021
or70a12	GO:0016020
or70a12	GO:0016021
or70a4	GO:0016020
or70a4	GO:0016021
or42c5	GO:0016020
or42c5	GO:0016021
or42d2	GO:0016020
or42d2	GO:0016021
or42c3	GO:0016020
or42c3	GO:0016021
or42d3	GO:0016020
or42d3	GO:0016021
or42d1	GO:0016020
or42d1	GO:0016021
or40a1	GO:0005887
or40a1	GO:0016020
or40a1	GO:0016021
or30bt3	GO:0005886
or30bt3	GO:0016020
or30bt3	GO:0016021
or42e2	GO:0016020
or42e2	GO:0016021
hsd3b	GO:0005575
cyp11a1.1	GO:0005739
cyp11a1.1	GO:0005743
cyp11a1.1	GO:0016020
slc6a3	GO:0016020
slc6a3	GO:0016021
sms	GO:0005575
siah1	GO:0005634
siah1	GO:0005737
siah1	GO:0005829
pard6gb	GO:0005634
pard6gb	GO:0005737
pard6gb	GO:0005923
pard6gb	GO:0005938
pard6gb	GO:0016020
pard6gb	GO:0016324
pard6gb	GO:0030054
pard6gb	GO:0032154
rnd3a	GO:0005856
rnd3a	GO:0005886
rnd3a	GO:0005938
rnd3a	GO:0031410
rnd3a	GO:0042995
hdgfl2	GO:0005634
dvl3a	GO:0005819
dvl3a	GO:0005829
dvl3a	GO:0005938
cdk1	GO:0005634
stom	GO:0005886
stom	GO:0005887
stom	GO:0016020
stom	GO:0016021
hbbe1.1	GO:0005833
hbbe1.1	GO:0031838
tyms	GO:0005739
tyms	GO:0005829
atp5mc3b	GO:0000276
atp5mc3b	GO:0016020
atp5mc3b	GO:0016021
atp5mc3b	GO:0033177
atp5mc3b	GO:0045263
cldna	GO:0005886
cldna	GO:0005923
cldna	GO:0016020
cldna	GO:0016021
cldna	GO:0030054
cldnb	GO:0005886
cldnb	GO:0005923
cldnb	GO:0016020
cldnb	GO:0016021
cldnb	GO:0030054
cldn3d	GO:0005886
cldn3d	GO:0005923
cldn3d	GO:0016020
cldn3d	GO:0016021
cldn3d	GO:0030054
cldnd	GO:0005886
cldnd	GO:0005923
cldnd	GO:0016020
cldnd	GO:0016021
cldnd	GO:0030054
cldne	GO:0005886
cldne	GO:0005923
cldne	GO:0016020
cldne	GO:0016021
cldne	GO:0030054
cldnf	GO:0005886
cldnf	GO:0005923
cldnf	GO:0016020
cldnf	GO:0016021
cldnf	GO:0030054
cldng	GO:0005886
cldng	GO:0005923
cldng	GO:0016020
cldng	GO:0016021
cldng	GO:0030054
cldn3c	GO:0005886
cldn3c	GO:0005923
cldn3c	GO:0016020
cldn3c	GO:0016021
cldn3c	GO:0030054
cldnj	GO:0005886
cldnj	GO:0005923
cldnj	GO:0016020
cldnj	GO:0016021
cldnj	GO:0030054
cldn1	GO:0005886
cldn1	GO:0005923
cldn1	GO:0016020
cldn1	GO:0016021
cldn1	GO:0030054
cldn15la	GO:0005886
cldn15la	GO:0005923
cldn15la	GO:0016020
cldn15la	GO:0016021
cldn15la	GO:0030054
cldn11b	GO:0005886
cldn11b	GO:0005923
cldn11b	GO:0016020
cldn11b	GO:0016021
cldn11b	GO:0030054
cldn12	GO:0005886
cldn12	GO:0016020
cldn12	GO:0016021
bcl7bb	GO:0005575
gtf2ird1	GO:0005634
anxa13	GO:0005737
crx	GO:0005634
dhfr	GO:0005739
nkx2.1	GO:0005634
ncoa2	GO:0005634
meis3	GO:0005634
meis3	GO:0005737
vipr2	GO:0005886
vipr2	GO:0016020
vipr2	GO:0016021
glrba	GO:0005887
glrba	GO:0016020
glrba	GO:0016021
glrba	GO:0043005
glrba	GO:0045202
glrba	GO:0045211
glra4a	GO:0005886
glra4a	GO:0005887
glra4a	GO:0016020
glra4a	GO:0016021
glra4a	GO:0030054
glra4a	GO:0034707
glra4a	GO:0042995
glra4a	GO:0043005
glra4a	GO:0045202
glra4a	GO:0045211
ssr2	GO:0005783
ssr2	GO:0005789
ssr2	GO:0016020
ssr2	GO:0016021
six2a	GO:0005634
six2a	GO:0005667
bambia	GO:0005887
bambia	GO:0016020
bambia	GO:0016021
dmd	GO:0005737
dmd	GO:0005856
dmd	GO:0005886
dmd	GO:0016010
dmd	GO:0016020
dmd	GO:0030054
dmd	GO:0030864
dmd	GO:0042383
dmd	GO:0042995
dmd	GO:0045202
dmd	GO:0045211
cry2	GO:0005634
cry2	GO:0005667
cry2	GO:0005737
cry4	GO:0005634
cry4	GO:0005737
cry5	GO:0005634
cry5	GO:0005737
cry3b	GO:0005634
cry3b	GO:0005737
ucp1	GO:0005739
ucp1	GO:0016020
ucp1	GO:0016021
ucp1	GO:0031966
bag6	GO:0005576
bag6	GO:0005634
bag6	GO:0071818
nfya	GO:0005634
nfya	GO:0016602
nr5a1a	GO:0005634
nr5a1a	GO:0090575
psma6l	GO:0000502
psma6l	GO:0005634
psma6l	GO:0005737
psma6l	GO:0005839
psma6l	GO:0019773
twsg1a	GO:0005576
twsg1a	GO:0005615
clic3	GO:0005737
clic3	GO:0005789
clic3	GO:0016020
clic3	GO:0016021
clic3	GO:0034707
bco2l	GO:0005739
cp	GO:0005634
cp	GO:0005737
cp	GO:0005886
slc4a1a	GO:0005886
slc4a1a	GO:0016020
slc4a1a	GO:0016021
slc4a1a	GO:0016323
bhik	GO:0005575
efnb1	GO:0005886
efnb1	GO:0016020
efnb1	GO:0016021
efnb3b	GO:0005886
efnb3b	GO:0016020
efnb3b	GO:0016021
bcl2l1	GO:0005741
bcl2l1	GO:0016020
bcl2l1	GO:0016021
efnb2b	GO:0005886
efnb2b	GO:0016020
efnb2b	GO:0016021
gja8b	GO:0005886
gja8b	GO:0005887
gja8b	GO:0005921
gja8b	GO:0005922
gja8b	GO:0016020
gja8b	GO:0016021
gja8b	GO:0030054
gjc4a.1	GO:0005886
gjc4a.1	GO:0005921
gjc4a.1	GO:0005922
gjc4a.1	GO:0016020
gjc4a.1	GO:0016021
gjc4a.1	GO:0030054
gjb1a	GO:0005886
gjb1a	GO:0005921
gjb1a	GO:0005922
gjb1a	GO:0016020
gjb1a	GO:0016021
gjb1a	GO:0030054
angpt1	GO:0005615
angpt1	GO:0062023
angpt2b	GO:0005615
angpt2b	GO:0062023
casq2	GO:0016529
casq2	GO:0030018
casq2	GO:0033018
neurog3	GO:0005634
lmo4a	GO:0005575
lmo4a	GO:0005634
neurod6a	GO:0005634
neurod6b	GO:0005634
mpz	GO:0005886
mpz	GO:0005887
mpz	GO:0016020
mpz	GO:0016021
mpz	GO:0043209
rps9	GO:0005840
rps9	GO:0015935
rps9	GO:0022627
angptl3	GO:0005615
angptl3	GO:0062023
f7	GO:0005576
